k,feature,mean_abs_shap
4,cat__static__subcategory_Subcategory 175,0.022949550300836563
4,cat__static__subcategory_Subcategory 183,0.0015747337602078915
4,cat__static__subcategory_Subcategory 185,0.005240018479526043
4,cat__static__subcategory_Subcategory 200,0.0021294676698744297
4,cat__static__subcategory_Subcategory 202,3.847695916192606e-05
4,cat__static__subcategory_Subcategory 215,0.0
4,cat__static__subcategory_Subcategory 220,0.003109428333118558
4,cat__static__subcategory_Subcategory 223,0.005504954606294632
4,cat__static__subcategory_Subcategory 224,0.00042099758866243064
4,cat__static__subcategory_Subcategory 229,0.0017096117371693254
4,cat__static__subcategory_Subcategory 251,0.0012598329922184348
4,cat__static__subcategory_Subcategory 271,5.656303255818784e-05
4,cat__static__subcategory_Subcategory 275,0.0005797320045530796
4,cat__static__subcategory_Subcategory 28,0.002368606859818101
4,cat__static__subcategory_Subcategory 289,0.00031353524536825716
4,cat__static__subcategory_Subcategory 29,0.00011843033280456439
4,cat__static__subcategory_Subcategory 3,0.003423751797527075
4,cat__static__subcategory_Subcategory 300,0.007098324131220579
4,cat__static__subcategory_Subcategory 302,0.0
4,cat__static__subcategory_Subcategory 303,0.0016329457284882665
4,cat__static__subcategory_Subcategory 31,3.9464575820602477e-05
4,cat__static__subcategory_Subcategory 36,0.0016022642375901341
4,cat__static__subcategory_Subcategory 43,0.0012981517938897014
4,cat__static__subcategory_Subcategory 44,0.005463216453790665
4,cat__static__subcategory_Subcategory 54,0.00016618164954707026
4,cat__static__subcategory_Subcategory 60,0.00010817220754688606
4,cat__static__subcategory_Subcategory 69,0.004027750343084335
4,cat__static__subcategory_Subcategory 75,0.002468074206262827
4,cat__static__subcategory_Subcategory 80,0.004396703094244003
4,cat__static__subcategory_Subcategory 82,0.0011061679106205702
4,cat__static__subcategory_Subcategory 9,0.004114683251827955
4,cat__static__subcategory_Subcategory 94,3.9326139813056216e-05
4,cat__static__subcategory_infrequent_sklearn,0.005080870818346739
4,cat__static__u_symptom_Symptom 10,0.003644959069788456
4,cat__static__u_symptom_Symptom 102,0.0
4,cat__static__u_symptom_Symptom 105,0.0
4,cat__static__u_symptom_Symptom 114,0.0001082093731383793
4,cat__static__u_symptom_Symptom 115,0.0011246198555454612
4,cat__static__u_symptom_Symptom 116,0.004046801943331957
4,cat__static__u_symptom_Symptom 117,0.0005316038150340319
4,cat__static__u_symptom_Symptom 118,0.00013023283099755645
4,cat__static__u_symptom_Symptom 119,0.00280214985832572
4,cat__static__u_symptom_Symptom 120,0.0019787291530519724
4,cat__static__u_symptom_Symptom 127,0.0009302817052230239
4,cat__static__u_symptom_Symptom 13,0.0
4,cat__static__u_symptom_Symptom 134,0.0006693474133498967
4,cat__static__u_symptom_Symptom 208,0.0016182390972971916
4,cat__static__u_symptom_Symptom 232,0.0009624822996556759
4,cat__static__u_symptom_Symptom 296,0.0007815898861736059
4,cat__static__u_symptom_Symptom 382,0.00012483930913731456
4,cat__static__u_symptom_Symptom 387,0.00018126385111827403
4,cat__static__u_symptom_Symptom 4,0.0005254611605778337
4,cat__static__u_symptom_Symptom 444,0.0
4,cat__static__u_symptom_Symptom 454,0.000868173607159406
4,cat__static__u_symptom_Symptom 455,0.00017021251551341265
4,cat__static__u_symptom_Symptom 458,0.0076133678667247295
4,cat__static__u_symptom_Symptom 462,6.573813152499497e-05
4,cat__static__u_symptom_Symptom 470,0.0005704503273591399
4,cat__static__u_symptom_Symptom 471,4.560989691526629e-05
4,cat__static__u_symptom_Symptom 473,0.0006706208223477006
4,cat__static__u_symptom_Symptom 491,0.006429943256080151
4,cat__static__u_symptom_Symptom 494,0.00010554854816291481
4,cat__static__u_symptom_Symptom 5,0.0
4,cat__static__u_symptom_Symptom 506,0.0
4,cat__static__u_symptom_Symptom 509,0.0002456236688885838
4,cat__static__u_symptom_Symptom 517,0.00443565659224987
4,cat__static__u_symptom_Symptom 532,0.0005741005297750235
4,cat__static__u_symptom_Symptom 534,0.03808056190609932
4,cat__static__u_symptom_Symptom 54,0.00044364016503095627
4,cat__static__u_symptom_Symptom 571,0.0013227908639237285
4,cat__static__u_symptom_Symptom 573,0.0012713735923171043
4,cat__static__u_symptom_Symptom 580,0.000629277026746422
4,cat__static__u_symptom_Symptom 592,8.973589137895033e-05
4,cat__static__u_symptom_Symptom 6,0.000518153072334826
4,cat__static__u_symptom_Symptom 607,5.896145012229681e-05
4,cat__static__u_symptom_Symptom 65,0.0
4,cat__static__u_symptom_Symptom 70,0.0001757076825015247
4,cat__static__u_symptom_Symptom 8,6.027499330230057e-05
4,cat__static__u_symptom_Symptom 86,0.0
4,cat__static__u_symptom_Symptom 87,0.0006651612347923219
4,cat__static__u_symptom_Symptom 9,0.0008406627457588911
4,cat__static__u_symptom___MISSING__,0.0157516710460186
4,cat__static__u_symptom_infrequent_sklearn,0.027828652411699295
4,cat__static__contact_type_Email,0.0
4,cat__static__contact_type_Phone,0.0
4,cat__static__location_Location 108,0.004145834129303694
4,cat__static__location_Location 111,0.0020840070210397243
4,cat__static__location_Location 113,8.072487253230065e-05
4,cat__static__location_Location 125,8.620354492450133e-06
4,cat__static__location_Location 128,0.0006688222056254745
4,cat__static__location_Location 135,0.0018002561992034316
4,cat__static__location_Location 136,0.0013043801300227642
4,cat__static__location_Location 143,0.005337716545909643
4,cat__static__location_Location 15,3.935062704840675e-05
4,cat__static__location_Location 161,0.02530684880912304
4,cat__static__location_Location 165,0.0
4,cat__static__location_Location 173,0.009491567499935627
4,cat__static__location_Location 179,0.005065975710749626
4,cat__static__location_Location 18,0.00019493191211950034
4,cat__static__location_Location 188,0.0002946954919025302
4,cat__static__location_Location 197,9.39896926865913e-06
4,cat__static__location_Location 199,0.0
4,cat__static__location_Location 204,0.016431385651230812
4,cat__static__location_Location 209,0.0
4,cat__static__location_Location 210,0.00022839903249405324
4,cat__static__location_Location 229,0.0
4,cat__static__location_Location 242,0.0
4,cat__static__location_Location 245,0.00022109040583018214
4,cat__static__location_Location 34,0.000943308521527797
4,cat__static__location_Location 35,0.00010829723760252818
4,cat__static__location_Location 36,0.0003943377232644707
4,cat__static__location_Location 37,0.0009355928632430732
4,cat__static__location_Location 38,0.00016209691239055246
4,cat__static__location_Location 39,0.0
4,cat__static__location_Location 40,0.0
4,cat__static__location_Location 41,0.0003551838162820786
4,cat__static__location_Location 42,0.001843637670390308
4,cat__static__location_Location 43,0.00025758601259440184
4,cat__static__location_Location 44,0.0
4,cat__static__location_Location 45,8.549644007871393e-06
4,cat__static__location_Location 46,0.0009670211584307253
4,cat__static__location_Location 47,0.0
4,cat__static__location_Location 51,0.002751564374193549
4,cat__static__location_Location 54,0.0006585429073311388
4,cat__static__location_Location 55,0.00019494212756399065
4,cat__static__location_Location 56,0.0
4,cat__static__location_Location 69,0.0012670799624174833
4,cat__static__location_Location 70,0.0009483692701905966
4,cat__static__location_Location 71,0.0011838662903755903
4,cat__static__location_Location 82,0.00034842744935303926
4,cat__static__location_Location 91,0.00025545325479470193
4,cat__static__location_Location 93,0.013204624876379967
4,cat__static__location_Location 96,0.001691855606622994
4,cat__static__location_Location 97,0.00043785895104520023
4,cat__static__location_infrequent_sklearn,0.014908344484865665
4,cat__static__impact_1 - High,0.001404043403454125
4,cat__static__impact_2 - Medium,0.004235275089740753
4,cat__static__impact_3 - Low,0.004587442148476839
4,cat__static__urgency_1 - High,0.0020509371533989906
4,cat__static__urgency_2 - Medium,0.002019693609327078
4,cat__static__urgency_3 - Low,0.005998039618134499
4,cat__static__caller_id_Caller 1062,0.0001492509472882375
4,cat__static__caller_id_Caller 1129,0.0036643636412918568
4,cat__static__caller_id_Caller 1182,0.0024632590357214212
4,cat__static__caller_id_Caller 1270,0.0
4,cat__static__caller_id_Caller 1441,0.00034909971873275936
4,cat__static__caller_id_Caller 1517,0.00013456068700179458
4,cat__static__caller_id_Caller 1519,0.0
4,cat__static__caller_id_Caller 1531,0.0
4,cat__static__caller_id_Caller 1546,0.0008284499635919929
4,cat__static__caller_id_Caller 156,0.0
4,cat__static__caller_id_Caller 1904,0.009587240405380726
4,cat__static__caller_id_Caller 203,0.0011336274910718203
4,cat__static__caller_id_Caller 225,0.00014598690904676914
4,cat__static__caller_id_Caller 2377,0.0008468854357488453
4,cat__static__caller_id_Caller 2416,1.4725666005688254e-05
4,cat__static__caller_id_Caller 2435,0.0
4,cat__static__caller_id_Caller 2471,6.696936907246709e-05
4,cat__static__caller_id_Caller 2691,0.00017605687025934458
4,cat__static__caller_id_Caller 298,0.0
4,cat__static__caller_id_Caller 3038,0.0
4,cat__static__caller_id_Caller 3081,0.0032020879443734884
4,cat__static__caller_id_Caller 3136,0.0
4,cat__static__caller_id_Caller 3160,0.00033569600782357156
4,cat__static__caller_id_Caller 318,0.0026242495514452457
4,cat__static__caller_id_Caller 3329,0.0001455613091820851
4,cat__static__caller_id_Caller 337,0.0006991785485297441
4,cat__static__caller_id_Caller 3388,0.0
4,cat__static__caller_id_Caller 3479,0.00012688389688264579
4,cat__static__caller_id_Caller 3763,0.000860337691847235
4,cat__static__caller_id_Caller 3933,0.0
4,cat__static__caller_id_Caller 3986,0.0003790982882492244
4,cat__static__caller_id_Caller 4316,0.0
4,cat__static__caller_id_Caller 4414,0.0
4,cat__static__caller_id_Caller 4475,0.0002725546946749091
4,cat__static__caller_id_Caller 4514,4.46991398348473e-05
4,cat__static__caller_id_Caller 4710,0.0005193632678128779
4,cat__static__caller_id_Caller 4893,0.0013242911081761122
4,cat__static__caller_id_Caller 501,0.0
4,cat__static__caller_id_Caller 5093,0.0
4,cat__static__caller_id_Caller 512,0.0
4,cat__static__caller_id_Caller 5368,0.0
4,cat__static__caller_id_Caller 671,0.0
4,cat__static__caller_id_Caller 68,0.00023003834940027446
4,cat__static__caller_id_Caller 685,4.8215839342447e-05
4,cat__static__caller_id_Caller 723,0.0002763152006082237
4,cat__static__caller_id_Caller 92,0.0
4,cat__static__caller_id_Caller 920,0.0
4,cat__static__caller_id_Caller 93,0.0008200329029932618
4,cat__static__caller_id_Caller 944,0.0016715015517547727
4,cat__static__caller_id_infrequent_sklearn,0.0021252771839499474
4,cat__static__opened_by_Opened by  108,0.0007210933254100382
4,cat__static__opened_by_Opened by  131,0.019005728885531425
4,cat__static__opened_by_Opened by  168,0.0013291180366650224
4,cat__static__opened_by_Opened by  17,0.023320533335208893
4,cat__static__opened_by_Opened by  174,0.0
4,cat__static__opened_by_Opened by  180,0.003206430934369564
4,cat__static__opened_by_Opened by  20,0.0001506045664427802
4,cat__static__opened_by_Opened by  221,0.001976446248590946
4,cat__static__opened_by_Opened by  228,0.0
4,cat__static__opened_by_Opened by  239,0.0011084032012149692
4,cat__static__opened_by_Opened by  24,0.007882810197770596
4,cat__static__opened_by_Opened by  240,0.0
4,cat__static__opened_by_Opened by  242,0.0
4,cat__static__opened_by_Opened by  247,0.0012971743708476424
4,cat__static__opened_by_Opened by  257,0.0
4,cat__static__opened_by_Opened by  267,0.0
4,cat__static__opened_by_Opened by  301,0.0014011819148436189
4,cat__static__opened_by_Opened by  305,0.0005140293505974114
4,cat__static__opened_by_Opened by  325,0.0006362519925460219
4,cat__static__opened_by_Opened by  360,0.001097403815947473
4,cat__static__opened_by_Opened by  381,0.0
4,cat__static__opened_by_Opened by  386,0.002064073458313942
4,cat__static__opened_by_Opened by  390,0.00594979478046298
4,cat__static__opened_by_Opened by  397,0.03888983651995659
4,cat__static__opened_by_Opened by  40,0.0015641840873286128
4,cat__static__opened_by_Opened by  402,0.00011351665307302028
4,cat__static__opened_by_Opened by  433,2.2132291633170098e-05
4,cat__static__opened_by_Opened by  44,0.0002690160181373358
4,cat__static__opened_by_Opened by  443,0.0004570062446873635
4,cat__static__opened_by_Opened by  444,0.0
4,cat__static__opened_by_Opened by  460,8.696966688148677e-05
4,cat__static__opened_by_Opened by  463,0.0006057306891307235
4,cat__static__opened_by_Opened by  468,0.0
4,cat__static__opened_by_Opened by  47,6.87435021973215e-05
4,cat__static__opened_by_Opened by  500,0.0009558716556057334
4,cat__static__opened_by_Opened by  501,0.0006145357619971037
4,cat__static__opened_by_Opened by  512,0.0018915681866928935
4,cat__static__opened_by_Opened by  536,0.0009025612380355597
4,cat__static__opened_by_Opened by  55,0.0029533205088227987
4,cat__static__opened_by_Opened by  58,0.0010892879217863083
4,cat__static__opened_by_Opened by  59,0.0032135858200490475
4,cat__static__opened_by_Opened by  62,0.014111556112766266
4,cat__static__opened_by_Opened by  70,9.108759695664048e-05
4,cat__static__opened_by_Opened by  8,0.0016937026521191
4,cat__static__opened_by_Opened by  9,0.0004731328517664224
4,cat__static__opened_by_Opened by  94,0.0
4,cat__static__opened_by___MISSING__,0.0022036097943782806
4,cat__static__opened_by_infrequent_sklearn,0.003225668566301465
4,cat__static__sys_created_by_Created by 10,0.004345102701336145
4,cat__static__sys_created_by_Created by 101,0.0
4,cat__static__sys_created_by_Created by 107,0.00364120420999825
4,cat__static__sys_created_by_Created by 108,0.0
4,cat__static__sys_created_by_Created by 109,0.000693822861649096
4,cat__static__sys_created_by_Created by 113,0.0
4,cat__static__sys_created_by_Created by 114,0.0
4,cat__static__sys_created_by_Created by 12,0.0
4,cat__static__sys_created_by_Created by 120,0.0008339997148141265
4,cat__static__sys_created_by_Created by 129,0.001870919018983841
4,cat__static__sys_created_by_Created by 13,0.014453904703259468
4,cat__static__sys_created_by_Created by 130,0.0052988361567258835
4,cat__static__sys_created_by_Created by 140,0.00011355782044120133
4,cat__static__sys_created_by_Created by 158,0.0
4,cat__static__sys_created_by_Created by 167,0.0005275215371511877
4,cat__static__sys_created_by_Created by 169,1.110595439968165e-05
4,cat__static__sys_created_by_Created by 171,0.0005819632788188756
4,cat__static__sys_created_by_Created by 172,0.00011808158888015896
4,cat__static__sys_created_by_Created by 18,0.0005840169033035636
4,cat__static__sys_created_by_Created by 188,0.0
4,cat__static__sys_created_by_Created by 190,0.0
4,cat__static__sys_created_by_Created by 192,7.262094732141122e-05
4,cat__static__sys_created_by_Created by 193,0.0
4,cat__static__sys_created_by_Created by 199,0.0
4,cat__static__sys_created_by_Created by 20,0.0010019403416663408
4,cat__static__sys_created_by_Created by 202,0.0
4,cat__static__sys_created_by_Created by 216,0.004530256614089012
4,cat__static__sys_created_by_Created by 217,3.0337530915858224e-05
4,cat__static__sys_created_by_Created by 221,0.0
4,cat__static__sys_created_by_Created by 23,0.0
4,cat__static__sys_created_by_Created by 233,7.194203499238938e-05
4,cat__static__sys_created_by_Created by 25,0.0
4,cat__static__sys_created_by_Created by 30,0.0005522347055375576
4,cat__static__sys_created_by_Created by 31,3.250319423386827e-05
4,cat__static__sys_created_by_Created by 33,0.008524258621037006
4,cat__static__sys_created_by_Created by 34,0.00044007744872942567
4,cat__static__sys_created_by_Created by 45,0.0013111080043017864
4,cat__static__sys_created_by_Created by 47,0.0
4,cat__static__sys_created_by_Created by 5,0.0
4,cat__static__sys_created_by_Created by 52,0.002392705762758851
4,cat__static__sys_created_by_Created by 6,0.0012676045298576355
4,cat__static__sys_created_by_Created by 62,0.012163427658379078
4,cat__static__sys_created_by_Created by 79,0.0
4,cat__static__sys_created_by_Created by 81,0.002019330859184265
